gen, d0l0, d1l0, d2l0, d3l0, d4l0, d5l0, d6l0, d7l0, d0l1, d1l1, d2l1, d3l1, d4l1, d5l1, d6l1, d7l1, d0l2, d1l2, d2l2, d3l2, d4l2, d5l2, d6l2, d7l2, d0l3, d1l3, d2l3, d3l3, d4l3, d5l3, d6l3, d7l3, d0l4, d1l4, d2l4, d3l4, d4l4, d5l4, d6l4, d7l4, d0l5, d1l5, d2l5, d3l5, d4l5, d5l5, d6l5, d7l5, d0l6, d1l6, d2l6, d3l6, d4l6, d5l6, d6l6, d7l6, d0l7, d1l7, d2l7, d3l7, d4l7, d5l7, d6l7, d7l7, d0W1, d0W0.999998, d0W1, d0W0.990027, d0W0.999639, d0W0.999998, d0W0.700421, d0W0.915307, d0W0.990027, d0W0.999639, d0W0.367879, d0W0.459661, d0W0.700421, d0W0.915307, d0W0.990027, d0W0.700421, d0W0.459661, d0W0.367879, d0W0.459661, d0W0.700421, d0W0.915307, d0W0.990027, d0W0.915307, d0W0.700421, d0W0.459661, d0W0.367879, d0W0.459661, d0W0.700421, d0W0.999998, d0W0.999639, d0W0.990027, d0W0.915307, d0W0.700421, d0W0.459661, d0W0.367879, d0W0.459661, d0W1, d0W1, d0W0.999998, d0W0.999639, d0W0.990027, d0W0.915307, d0W0.700421, d0W0.459661, d0W0.367879, d1W1, d1W0.999998, d1W1, d1W0.990027, d1W0.999639, d1W0.999998, d1W0.700421, d1W0.915307, d1W0.990027, d1W0.999639, d1W0.367879, d1W0.459661, d1W0.700421, d1W0.915307, d1W0.990027, d1W0.700421, d1W0.459661, d1W0.367879, d1W0.459661, d1W0.700421, d1W0.915307, d1W0.990027, d1W0.915307, d1W0.700421, d1W0.459661, d1W0.367879, d1W0.459661, d1W0.700421, d1W0.999998, d1W0.999639, d1W0.990027, d1W0.915307, d1W0.700421, d1W0.459661, d1W0.367879, d1W0.459661, d1W1, d1W1, d1W0.999998, d1W0.999639, d1W0.990027, d1W0.915307, d1W0.700421, d1W0.459661, d1W0.367879, d2W1, d2W0.999998, d2W1, d2W0.990027, d2W0.999639, d2W0.999998, d2W0.700421, d2W0.915307, d2W0.990027, d2W0.999639, d2W0.367879, d2W0.459661, d2W0.700421, d2W0.915307, d2W0.990027, d2W0.700421, d2W0.459661, d2W0.367879, d2W0.459661, d2W0.700421, d2W0.915307, d2W0.990027, d2W0.915307, d2W0.700421, d2W0.459661, d2W0.367879, d2W0.459661, d2W0.700421, d2W0.999998, d2W0.999639, d2W0.990027, d2W0.915307, d2W0.700421, d2W0.459661, d2W0.367879, d2W0.459661, d2W1, d2W1, d2W0.999998, d2W0.999639, d2W0.990027, d2W0.915307, d2W0.700421, d2W0.459661, d2W0.367879, d3W1, d3W0.999998, d3W1, d3W0.990027, d3W0.999639, d3W0.999998, d3W0.700421, d3W0.915307, d3W0.990027, d3W0.999639, d3W0.367879, d3W0.459661, d3W0.700421, d3W0.915307, d3W0.990027, d3W0.700421, d3W0.459661, d3W0.367879, d3W0.459661, d3W0.700421, d3W0.915307, d3W0.990027, d3W0.915307, d3W0.700421, d3W0.459661, d3W0.367879, d3W0.459661, d3W0.700421, d3W0.999998, d3W0.999639, d3W0.990027, d3W0.915307, d3W0.700421, d3W0.459661, d3W0.367879, d3W0.459661, d3W1, d3W1, d3W0.999998, d3W0.999639, d3W0.990027, d3W0.915307, d3W0.700421, d3W0.459661, d3W0.367879, d4W1, d4W0.999998, d4W1, d4W0.990027, d4W0.999639, d4W0.999998, d4W0.700421, d4W0.915307, d4W0.990027, d4W0.999639, d4W0.367879, d4W0.459661, d4W0.700421, d4W0.915307, d4W0.990027, d4W0.700421, d4W0.459661, d4W0.367879, d4W0.459661, d4W0.700421, d4W0.915307, d4W0.990027, d4W0.915307, d4W0.700421, d4W0.459661, d4W0.367879, d4W0.459661, d4W0.700421, d4W0.999998, d4W0.999639, d4W0.990027, d4W0.915307, d4W0.700421, d4W0.459661, d4W0.367879, d4W0.459661, d4W1, d4W1, d4W0.999998, d4W0.999639, d4W0.990027, d4W0.915307, d4W0.700421, d4W0.459661, d4W0.367879, d5W1, d5W0.999998, d5W1, d5W0.990027, d5W0.999639, d5W0.999998, d5W0.700421, d5W0.915307, d5W0.990027, d5W0.999639, d5W0.367879, d5W0.459661, d5W0.700421, d5W0.915307, d5W0.990027, d5W0.700421, d5W0.459661, d5W0.367879, d5W0.459661, d5W0.700421, d5W0.915307, d5W0.990027, d5W0.915307, d5W0.700421, d5W0.459661, d5W0.367879, d5W0.459661, d5W0.700421, d5W0.999998, d5W0.999639, d5W0.990027, d5W0.915307, d5W0.700421, d5W0.459661, d5W0.367879, d5W0.459661, d5W1, d5W1, d5W0.999998, d5W0.999639, d5W0.990027, d5W0.915307, d5W0.700421, d5W0.459661, d5W0.367879, d6W1, d6W0.999998, d6W1, d6W0.990027, d6W0.999639, d6W0.999998, d6W0.700421, d6W0.915307, d6W0.990027, d6W0.999639, d6W0.367879, d6W0.459661, d6W0.700421, d6W0.915307, d6W0.990027, d6W0.700421, d6W0.459661, d6W0.367879, d6W0.459661, d6W0.700421, d6W0.915307, d6W0.990027, d6W0.915307, d6W0.700421, d6W0.459661, d6W0.367879, d6W0.459661, d6W0.700421, d6W0.999998, d6W0.999639, d6W0.990027, d6W0.915307, d6W0.700421, d6W0.459661, d6W0.367879, d6W0.459661, d6W1, d6W1, d6W0.999998, d6W0.999639, d6W0.990027, d6W0.915307, d6W0.700421, d6W0.459661, d6W0.367879, d7W1, d7W0.999998, d7W1, d7W0.990027, d7W0.999639, d7W0.999998, d7W0.700421, d7W0.915307, d7W0.990027, d7W0.999639, d7W0.367879, d7W0.459661, d7W0.700421, d7W0.915307, d7W0.990027, d7W0.700421, d7W0.459661, d7W0.367879, d7W0.459661, d7W0.700421, d7W0.915307, d7W0.990027, d7W0.915307, d7W0.700421, d7W0.459661, d7W0.367879, d7W0.459661, d7W0.700421, d7W0.999998, d7W0.999639, d7W0.990027, d7W0.915307, d7W0.700421, d7W0.459661, d7W0.367879, d7W0.459661, d7W1, d7W1, d7W0.999998, d7W0.999639, d7W0.990027, d7W0.915307, d7W0.700421, d7W0.459661, d7W0.367879, 
430, 1,0.945,0.8025,0.5975,0.0025,0,0,0,1,1,1,0.915,0.0025,0,0,0,1,1,1,0.96,0.2675,0.0275,0,0,1,1,0.97,0.8275,0.085,0.0275,0.045,0.005,1,1,1,0.97,0.0175,0.05,0.01,0,0.8675,0.97,0.925,0.5325,0,0,0,0,1,1,1,0.995,0.4,0.0275,0.0325,0.01,1,1,1,0.905,0.0025,0.0175,0.1425,0.1275,161,2,37,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,161,37,2,0,0,0,0,0,0,182,2,16,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,182,16,2,0,0,0,0,0,0,102,22,72,2,1,22,1,0,2,1,0,0,1,0,2,1,0,0,0,1,0,2,0,1,0,0,0,1,22,1,2,0,1,0,0,0,102,72,22,1,2,0,1,0,0,12,64,37,25,42,64,4,9,25,42,3,4,4,9,25,4,4,3,4,4,9,25,9,4,4,3,4,4,64,42,25,9,4,4,3,4,12,37,64,42,25,9,4,4,3,26,71,64,7,31,71,0,1,7,31,0,0,0,1,7,0,0,0,0,0,1,7,1,0,0,0,0,0,71,31,7,1,0,0,0,0,26,64,71,31,7,1,0,0,0,147,4,49,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,147,49,4,0,0,0,0,0,0,123,20,56,0,1,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,0,0,0,0,0,0,123,56,20,1,0,0,0,0,0,153,10,37,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,153,37,10,0,0,0,0,0,0,
440, 1,0.9975,0.88,0.7425,0.02,0,0,0,1,1,1,0.8925,0.0225,0,0,0,1,1,1,0.9475,0.1875,0.01,0.0025,0,1,1,0.9975,0.8925,0.1925,0.065,0.04,0,1,1,1,0.9775,0.0325,0.0575,0.015,0.03,0.9075,0.9825,0.8475,0.57,0.0175,0,0,0,1,1,1,0.98,0.4225,0.06,0.0675,0,1,1,0.9975,0.9075,0.025,0.06,0.365,0.1075,166,3,31,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,166,31,3,0,0,0,0,0,0,182,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,18,0,0,0,0,0,0,0,103,14,82,0,1,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,0,0,0,0,103,82,14,1,0,0,0,0,0,22,59,55,14,45,59,0,4,14,45,1,0,0,4,14,0,0,1,0,0,4,14,4,0,0,1,0,0,59,45,14,4,0,0,1,0,22,55,59,45,14,4,0,0,1,20,69,66,7,35,69,0,2,7,35,0,1,0,2,7,0,1,0,1,0,2,7,2,0,1,0,1,0,69,35,7,2,0,1,0,1,20,66,69,35,7,2,0,1,0,121,10,64,0,5,10,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,0,0,0,0,0,121,64,10,5,0,0,0,0,0,67,38,84,0,11,38,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,11,0,0,0,0,0,0,67,84,38,11,0,0,0,0,0,152,2,46,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,152,46,2,0,0,0,0,0,0,
450, 1,1,0.8275,0.7825,0.0025,0,0,0,1,1,1,0.92,0.025,0,0,0,1,1,1,0.9875,0.1425,0.0075,0,0,1,1,1,0.9375,0.1325,0.085,0.0525,0.0025,1,1,1,0.985,0.0775,0.04,0,0.07,0.94,0.9975,0.7625,0.65,0.0025,0,0,0,1,1,1,0.995,0.4625,0.05,0.0525,0.01,1,1,1,0.8125,0.035,0.0325,0.3725,0.1625,176,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,24,0,0,0,0,0,0,0,199,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,1,0,0,0,0,0,0,0,91,24,77,2,6,24,0,0,2,6,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,24,6,2,0,0,0,0,0,91,77,24,6,2,0,0,0,0,31,74,55,7,28,74,0,3,7,28,1,1,0,3,7,0,1,1,1,0,3,7,3,0,1,1,1,0,74,28,7,3,0,1,1,1,31,55,74,28,7,3,0,1,1,23,70,56,14,31,70,1,1,14,31,1,3,1,1,14,1,3,1,3,1,1,14,1,1,3,1,3,1,70,31,14,1,1,3,1,3,23,56,70,31,14,1,1,3,1,119,6,73,0,2,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,119,73,6,2,0,0,0,0,0,56,48,85,0,11,48,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,11,0,0,0,0,0,0,56,85,48,11,0,0,0,0,0,119,19,60,0,2,19,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2,0,0,0,0,0,0,119,60,19,2,0,0,0,0,0,
460, 1,0.9925,0.755,0.9125,0.0475,0,0,0,1,1,1,0.895,0.08,0.0025,0,0,1,1,1,0.98,0.085,0,0,0,1,1,1,0.9825,0.2325,0.08,0.0275,0,1,1,1,0.985,0.0625,0.04,0.0125,0.0825,0.97,0.995,0.8275,0.52,0.015,0,0,0,1,1,1,0.995,0.49,0.1125,0.095,0,1,1,1,0.8025,0.065,0.025,0.2575,0.29,189,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,11,0,0,0,0,0,0,0,192,3,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,192,5,3,0,0,0,0,0,0,73,41,80,0,6,41,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,6,0,0,0,0,0,0,73,80,41,6,0,0,0,0,0,35,61,70,5,25,61,1,3,5,25,0,0,1,3,5,1,0,0,0,1,3,5,3,1,0,0,0,1,61,25,5,3,1,0,0,0,35,70,61,25,5,3,1,0,0,29,53,65,4,40,53,0,7,4,40,0,2,0,7,4,0,2,0,2,0,7,4,7,0,2,0,2,0,53,40,4,7,0,2,0,2,29,65,53,40,4,7,0,2,0,119,15,64,1,1,15,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,15,1,1,0,0,0,0,0,119,64,15,1,1,0,0,0,0,85,35,77,0,3,35,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,3,0,0,0,0,0,0,85,77,35,3,0,0,0,0,0,94,31,72,0,3,31,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,3,0,0,0,0,0,0,94,72,31,3,0,0,0,0,0,
470, 0.9975,0.95,0.84,0.94,0.0325,0.0025,0,0,1,1,1,0.9575,0.0825,0.015,0,0,1,1,1,0.995,0.0375,0,0,0,1,1,1,0.995,0.1975,0.02,0.025,0,1,1,1,0.995,0.0325,0.0225,0.0025,0.0725,0.99,0.955,0.73,0.59,0.0075,0,0,0,1,1,1,0.995,0.2,0.085,0.0925,0.0025,1,1,0.9725,0.7675,0.0325,0.0275,0.175,0.39,194,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,6,0,0,0,0,0,0,0,172,2,25,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,172,25,2,1,0,0,0,0,0,81,34,74,0,11,34,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,11,0,0,0,0,0,0,81,74,34,11,0,0,0,0,0,38,64,65,6,24,64,1,1,6,24,1,0,1,1,6,1,0,1,0,1,1,6,1,1,0,1,0,1,64,24,6,1,1,0,1,0,38,65,64,24,6,1,1,0,1,61,33,82,5,17,33,0,2,5,17,0,0,0,2,5,0,0,0,0,0,2,5,2,0,0,0,0,0,33,17,5,2,0,0,0,0,61,82,33,17,5,2,0,0,0,122,6,71,0,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,122,71,6,1,0,0,0,0,0,95,22,82,0,1,22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,0,0,0,0,0,0,95,82,22,1,0,0,0,0,0,75,33,85,0,7,33,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,7,0,0,0,0,0,0,75,85,33,7,0,0,0,0,0,
480, 0.9975,0.9,0.7975,0.935,0.0175,0.0025,0,0,1,1,1,0.97,0.11,0.0025,0,0,1,1,1,0.99,0.025,0.0025,0,0,1,1,1,0.9925,0.3125,0.04,0.0275,0,1,1,1,0.9825,0.0475,0.0425,0,0.05,1,0.9625,0.865,0.62,0.015,0.0025,0,0,1,1,1,0.9925,0.185,0.045,0.11,0,1,0.9975,0.895,0.605,0.02,0.025,0.095,0.3075,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,141,2,57,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,141,57,2,0,0,0,0,0,0,76,31,82,0,11,31,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,11,0,0,0,0,0,0,76,82,31,11,0,0,0,0,0,30,68,58,8,31,68,0,2,8,31,2,1,0,2,8,0,1,2,1,0,2,8,2,0,1,2,1,0,68,31,8,2,0,1,2,1,30,58,68,31,8,2,0,1,2,48,63,74,2,8,63,3,0,2,8,0,2,3,0,2,3,2,0,2,3,0,2,0,3,2,0,2,3,63,8,2,0,3,2,0,2,48,74,63,8,2,0,3,2,0,150,6,43,0,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,150,43,6,1,0,0,0,0,0,117,16,66,0,1,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,0,0,0,0,0,117,66,16,1,0,0,0,0,0,91,22,87,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,91,87,22,0,0,0,0,0,0,
490, 0.98,0.87,0.5975,0.835,0.02,0,0,0,1,1,1,0.905,0.0575,0.02,0,0,1,1,1,0.95,0.045,0,0,0,1,1,1,0.9875,0.25,0.105,0.01,0,1,1,1,0.9725,0.0175,0.0275,0,0.0425,0.9925,0.9625,0.895,0.6125,0.02,0,0,0,1,1,1,0.96,0.175,0.0475,0.0975,0.0125,1,0.9875,0.79,0.5625,0.0175,0.03,0.1175,0.2425,185,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,15,0,0,0,0,0,0,0,140,7,53,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,140,53,7,0,0,0,0,0,0,48,54,70,2,26,54,0,0,2,26,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,54,26,2,0,0,0,0,0,48,70,54,26,2,0,0,0,0,17,69,39,21,45,69,1,7,21,45,1,0,1,7,21,1,0,1,0,1,7,21,7,1,0,1,0,1,69,45,21,7,1,0,1,0,17,39,69,45,21,7,1,0,1,53,47,83,1,9,47,3,3,1,9,0,1,3,3,1,3,1,0,1,3,3,1,3,3,1,0,1,3,47,9,1,3,3,1,0,1,53,83,47,9,1,3,3,1,0,140,18,40,0,2,18,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2,0,0,0,0,0,0,140,40,18,2,0,0,0,0,0,127,10,63,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,127,63,10,0,0,0,0,0,0,102,31,65,0,2,31,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2,0,0,0,0,0,0,102,65,31,2,0,0,0,0,0,
500, 1,0.89,0.7175,0.89,0.02,0,0,0,1,1,1,0.9625,0.0725,0.02,0,0,1,1,0.9975,0.925,0.125,0,0,0,1,1,1,0.9975,0.2425,0.11,0.0075,0,1,1,1,0.9875,0.0625,0,0,0.05,0.99,0.96,0.905,0.7275,0.0325,0,0,0,1,1,1,0.9925,0.2625,0.1,0.1375,0.045,1,0.9825,0.8125,0.5675,0.065,0.0125,0.085,0.1775,195,2,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,195,3,2,0,0,0,0,0,0,143,9,48,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,143,48,9,0,0,0,0,0,0,51,51,83,1,14,51,0,0,1,14,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,51,14,1,0,0,0,0,0,51,83,51,14,1,0,0,0,0,31,71,43,12,39,71,1,1,12,39,0,2,1,1,12,1,2,0,2,1,1,12,1,1,2,0,2,1,71,39,12,1,1,2,0,2,31,43,71,39,12,1,1,2,0,49,51,63,8,21,51,4,2,8,21,0,2,4,2,8,4,2,0,2,4,2,8,2,4,2,0,2,4,51,21,8,2,4,2,0,2,49,63,51,21,8,2,4,2,0,121,13,64,0,2,13,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,0,0,0,0,0,0,121,64,13,2,0,0,0,0,0,121,12,67,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,121,67,12,0,0,0,0,0,0,105,17,77,0,1,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0,0,0,0,0,0,105,77,17,1,0,0,0,0,0,
510, 1,0.905,0.755,0.915,0.015,0,0,0,1,1,0.9975,0.985,0.0425,0.045,0.0075,0,1,1,0.9975,0.9125,0.1375,0.0075,0,0,1,1,1,0.985,0.1375,0.085,0,0,1,1,1,0.985,0.04,0,0,0.04,0.995,0.9575,0.93,0.6775,0.0125,0,0,0,1,1,1,0.995,0.26,0.0925,0.27,0.0625,0.9975,1,0.775,0.6175,0.03,0.0225,0.035,0.11,191,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,9,0,0,0,0,0,0,0,142,4,54,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,142,54,4,0,0,0,0,0,0,50,46,87,3,14,46,0,0,3,14,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,46,14,3,0,0,0,0,0,50,87,46,14,3,0,0,0,0,25,55,62,8,47,55,0,1,8,47,2,0,0,1,8,0,0,2,0,0,1,8,1,0,0,2,0,0,55,47,8,1,0,0,2,0,25,62,55,47,8,1,0,0,2,55,46,64,4,23,46,2,3,4,23,1,2,2,3,4,2,2,1,2,2,3,4,3,2,2,1,2,2,46,23,4,3,2,2,1,2,55,64,46,23,4,3,2,2,1,113,24,62,1,0,24,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,24,0,1,0,0,0,0,0,113,62,24,0,1,0,0,0,0,94,17,84,0,5,17,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,5,0,0,0,0,0,0,94,84,17,5,0,0,0,0,0,126,10,64,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,126,64,10,0,0,0,0,0,0,
520, 0.9975,0.8875,0.83,0.955,0.035,0,0,0,1,1,1,0.975,0.1775,0.045,0.005,0,1,1,0.9975,0.9225,0.2375,0.0025,0,0,1,1,1,0.975,0.0425,0.0325,0,0,1,1,1,0.9775,0.03,0,0,0,1,0.945,0.885,0.5825,0.0025,0,0,0,1,1,1,0.9825,0.275,0.045,0.1925,0.015,1,1,0.8575,0.7,0.0475,0.055,0.03,0.1,198,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,2,0,0,0,0,0,0,0,139,5,56,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,139,56,5,0,0,0,0,0,0,72,31,93,0,4,31,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,4,0,0,0,0,0,0,72,93,31,4,0,0,0,0,0,36,59,63,12,25,59,1,4,12,25,0,0,1,4,12,1,0,0,0,1,4,12,4,1,0,0,0,1,59,25,12,4,1,0,0,0,36,63,59,25,12,4,1,0,0,46,33,69,12,23,33,4,7,12,23,2,4,4,7,12,4,4,2,4,4,7,12,7,4,4,2,4,4,33,23,12,7,4,4,2,4,46,69,33,23,12,7,4,4,2,141,9,49,0,1,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,141,49,9,1,0,0,0,0,0,117,11,72,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,117,72,11,0,0,0,0,0,0,151,2,47,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,151,47,2,0,0,0,0,0,0,
530, 1,0.8525,0.8875,0.94,0.0625,0,0,0,1,1,1,0.9875,0.28,0.055,0,0,1,1,1,0.9575,0.1725,0.0675,0.0025,0,1,1,1,0.98,0.0075,0.015,0.025,0,1,1,1,0.98,0.045,0.005,0,0,0.995,0.85,0.825,0.52,0.005,0,0,0,1,1,1,0.98,0.2825,0.0575,0.205,0.025,1,1,0.875,0.745,0.045,0.0725,0.0875,0.065,195,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,5,0,0,0,0,0,0,0,106,28,65,0,1,28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1,0,0,0,0,0,0,106,65,28,1,0,0,0,0,0,68,29,99,0,4,29,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,4,0,0,0,0,0,0,68,99,29,4,0,0,0,0,0,29,62,72,5,31,62,1,0,5,31,0,0,1,0,5,1,0,0,0,1,0,5,0,1,0,0,0,1,62,31,5,0,1,0,0,0,29,72,62,31,5,0,1,0,0,29,68,51,14,29,68,0,3,14,29,1,5,0,3,14,0,5,1,5,0,3,14,3,0,5,1,5,0,68,29,14,3,0,5,1,5,29,51,68,29,14,3,0,5,1,124,19,56,0,1,19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0,0,0,0,0,0,124,56,19,1,0,0,0,0,0,97,20,82,0,1,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,0,0,0,0,0,0,97,82,20,1,0,0,0,0,0,164,1,35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,164,35,1,0,0,0,0,0,0,
