trait	loc	mut_effect	dom
4	1736	-1.14554	0.5
0	1737	0.737775	0.5
1	1737	0.525101	0.5
2	1737	0.282801	0.5
3	1737	-0.757135	0.5
4	1737	-0.138453	0.5
0	1738	0.325241	0.5
1	1738	0.460682	0.5
2	1738	-0.106645	0.5
3	1738	-0.684602	0.5
4	1738	-0.100624	0.5
0	1739	-1.11029	0.5
1	1739	-0.881598	0.5
2	1739	0.32156	0.5
3	1739	-0.243513	0.5
4	1739	1.33749	0.5
0	1740	-0.833999	0.5
1	1740	-1.30581	0.5
2	1740	-1.06298	0.5
3	1740	-0.272414	0.5
4	1740	0.330176	0.5
0	1741	-0.768709	0.5
1	1741	-1.09552	0.5
2	1741	-0.78951	0.5
3	1741	-0.833695	0.5
4	1741	-0.537871	0.5
0	1742	0.569189	0.5
1	1742	0.744645	0.5
2	1742	0.521286	0.5
3	1742	-1.15285	0.5
4	1742	1.12286	0.5
0	1743	0.341557	0.5
1	1743	-0.974399	0.5
2	1743	0.330891	0.5
3	1743	1.27414	0.5
4	1743	0.668751	0.5
0	1744	-0.914142	0.5
1	1744	0.0684453	0.5
2	1744	0.757711	0.5
3	1744	-0.397884	0.5
4	1744	0.252966	0.5
0	1745	0.915466	0.5
1	1745	-0.160478	0.5
2	1745	0.130678	0.5
3	1745	-1.13011	0.5
4	1745	-2.51875	0.5
0	1746	-0.226769	0.5
1	1746	-1.72031	0.5
2	1746	-0.125834	0.5
3	1746	0.450881	0.5
4	1746	0.850725	0.5
0	1747	-1.29836	0.5
1	1747	-1.64832	0.5
2	1747	0.955861	0.5
3	1747	2.0794	0.5
4	1747	-0.448658	0.5
0	1748	-0.981227	0.5
1	1748	2.07156	0.5
2	1748	0.866608	0.5
3	1748	-0.286552	0.5
4	1748	-0.415237	0.5
0	1749	0.830561	0.5
1	1749	-0.51297	0.5
2	1749	-0.183715	0.5
3	1749	-0.336643	0.5
4	1749	0.344501	0.5
0	1750	0.984249	0.5
1	1750	-0.23451	0.5
2	1750	0.607274	0.5
3	1750	0.208912	0.5
4	1750	0.498675	0.5
0	1751	1.60415	0.5
1	1751	-0.783656	0.5
2	1751	-0.980835	0.5
3	1751	-1.97922	0.5
4	1751	0.857658	0.5
0	1752	-0.528045	0.5
1	1752	-1.17665	0.5
2	1752	0.975026	0.5
3	1752	-0.481234	0.5
4	1752	2.13838	0.5
0	1753	-1.64372	0.5
1	1753	0.120243	0.5
2	1753	-0.683437	0.5
3	1753	-1.30876	0.5
4	1753	0.397672	0.5
0	1754	-0.343379	0.5
1	1754	0.0828585	0.5
2	1754	-0.539714	0.5
3	1754	-0.00328332	0.5
4	1754	2.15351	0.5
0	1755	0.312484	0.5
1	1755	0.0967708	0.5
2	1755	0.613709	0.5
3	1755	-0.0309789	0.5
4	1755	0.0819833	0.5
0	1756	0.0825125	0.5
1	1756	0.244032	0.5
2	1756	1.5947	0.5
3	1756	2.39019	0.5
4	1756	0.820885	0.5
0	1757	-0.887374	0.5
1	1757	0.15692	0.5
2	1757	-0.00457529	0.5
3	1757	1.10011	0.5
4	1757	-0.320168	0.5
0	1758	-2.04013	0.5
1	1758	0.149892	0.5
2	1758	-0.29002	0.5
3	1758	0.232319	0.5
4	1758	-0.637374	0.5
0	1759	0.132332	0.5
1	1759	-0.629269	0.5
2	1759	1.9739	0.5
3	1759	-0.234127	0.5
4	1759	-1.4689	0.5
0	1760	0.949544	0.5
1	1760	0.964749	0.5
2	1760	-0.398003	0.5
3	1760	-0.623842	0.5
4	1760	-1.35014	0.5
0	1761	1.42934	0.5
1	1761	0.117471	0.5
2	1761	-0.0374699	0.5
3	1761	1.01283	0.5
4	1761	-0.365986	0.5
0	1762	-1.51228	0.5
1	1762	0.215828	0.5
2	1762	0.540834	0.5
3	1762	0.491234	0.5
4	1762	-0.239322	0.5
0	1763	-0.284445	0.5
1	1763	-0.741936	0.5
2	1763	0.0594014	0.5
3	1763	-0.000508362	0.5
4	1763	-0.866885	0.5
0	1764	-1.41751	0.5
1	1764	-1.25934	0.5
2	1764	1.14144	0.5
3	1764	-0.0807828	0.5
4	1764	1.08301	0.5
0	1765	-0.791598	0.5
1	1765	1.02278	0.5
2	1765	-1.0531	0.5
3	1765	-0.987133	0.5
4	1765	-0.39312	0.5
0	1766	0.237498	0.5
1	1766	0.12633	0.5
2	1766	-1.90414	0.5
3	1766	0.785751	0.5
4	1766	-0.465815	0.5
0	1767	0.506731	0.5
1	1767	1.53074	0.5
2	1767	-0.326803	0.5
3	1767	-1.12626	0.5
4	1767	-0.637953	0.5
0	1768	-0.688579	0.5
1	1768	0.0273337	0.5
2	1768	-1.91927	0.5
3	1768	-1.77943	0.5
4	1768	0.273753	0.5
0	1769	0.122932	0.5
1	1769	-0.295441	0.5
2	1769	0.486418	0.5
3	1769	-1.39792	0.5
4	1769	-2.40025	0.5
0	1770	1.99061	0.5
1	1770	1.24049	0.5
2	1770	0.342695	0.5
3	1770	-1.0607	0.5
4	1770	0.756446	0.5
0	1771	1.12802	0.5
1	1771	-0.611116	0.5
2	1771	-0.551711	0.5
3	1771	-0.730922	0.5
4	1771	0.397415	0.5
0	1772	0.0233791	0.5
1	1772	0.169718	0.5
2	1772	-0.997709	0.5
3	1772	1.25854	0.5
4	1772	-1.19672	0.5
0	1773	-2.0144	0.5
1	1773	0.109283	0.5
2	1773	-1.14741	0.5
3	1773	0.138506	0.5
4	1773	0.608904	0.5
0	1774	2.14674	0.5
1	1774	0.776908	0.5
2	1774	-1.0894	0.5
3	1774	-0.835477	0.5
4	1774	0.29252	0.5
0	1775	-1.46587	0.5
1	1775	-1.15863	0.5
2	1775	-0.0419296	0.5
3	1775	-0.500975	0.5
4	1775	0.0486219	0.5
0	1776	1.06725	0.5
1	1776	0.689728	0.5
2	1776	-0.123533	0.5
3	1776	0.24648	0.5
4	1776	0.216425	0.5
0	1777	-0.0189444	0.5
1	1777	-0.124119	0.5
2	1777	0.839044	0.5
3	1777	-0.976625	0.5
4	1777	-0.469291	0.5
0	1778	0.460751	0.5
1	1778	0.156489	0.5
2	1778	-0.820163	0.5
3	1778	1.0212	0.5
4	1778	0.782796	0.5
0	1779	-0.30948	0.5
1	1779	-0.996511	0.5
2	1779	-0.109031	0.5
3	1779	-0.116519	0.5
4	1779	0.349363	0.5
0	1780	-0.369943	0.5
1	1780	-0.670946	0.5
2	1780	1.43551	0.5
3	1780	-1.50122	0.5
4	1780	-1.55664	0.5
0	1781	0.240744	0.5
1	1781	-0.122377	0.5
2	1781	-0.957822	0.5
3	1781	0.468368	0.5
4	1781	0.224112	0.5
0	1782	0.48183	0.5
1	1782	0.0645219	0.5
2	1782	-0.254399	0.5
3	1782	0.414293	0.5
4	1782	0.817756	0.5
0	1783	0.839438	0.5
1	1783	-1.3099	0.5
2	1783	-0.683752	0.5
3	1783	0.237326	0.5
4	1783	1.80485	0.5
0	1784	-0.309841	0.5
1	1784	1.43088	0.5
2	1784	-2.29066	0.5
3	1784	0.565675	0.5
4	1784	0.671925	0.5
0	1785	0.584457	0.5
1	1785	-0.770822	0.5
2	1785	0.837699	0.5
3	1785	-0.846823	0.5
4	1785	0.735778	0.5
0	1786	1.24752	0.5
1	1786	-0.472043	0.5
2	1786	-0.00204928	0.5
3	1786	-0.00287873	0.5
4	1786	0.632238	0.5
0	1787	0.193025	0.5
1	1787	0.624387	0.5
2	1787	-0.417038	0.5
3	1787	1.43321	0.5
4	1787	1.49498	0.5
0	1788	-1.22518	0.5
1	1788	1.40155	0.5
2	1788	0.657526	0.5
3	1788	-0.117915	0.5
4	1788	-1.08128	0.5
0	1789	0.308367	0.5
1	1789	-1.94609	0.5
2	1789	1.74398	0.5
3	1789	-1.67754	0.5
4	1789	1.12911	0.5
0	1790	0.58851	0.5
1	1790	-0.155405	0.5
2	1790	0.0478376	0.5
3	1790	-0.645219	0.5
4	1790	1.32959	0.5
0	1791	0.73624	0.5
1	1791	1.98452	0.5
2	1791	0.0857037	0.5
3	1791	-0.838213	0.5
4	1791	1.20301	0.5
0	1792	-1.3071	0.5
1	1792	0.543511	0.5
2	1792	0.250228	0.5
3	1792	0.0768947	0.5
4	1792	0.301879	0.5
0	1793	0.0933195	0.5
1	1793	-1.4468	0.5
2	1793	0.0293392	0.5
3	1793	-0.370386	0.5
4	1793	1.05726	0.5
0	1794	0.60272	0.5
1	1794	-1.3006	0.5
2	1794	0.0431406	0.5
3	1794	0.296991	0.5
4	1794	0.506733	0.5
0	1795	-0.0939722	0.5
1	1795	0.536289	0.5
2	1795	-1.07833	0.5
3	1795	-0.0402711	0.5
4	1795	-0.414868	0.5
0	1796	-1.51406	0.5
1	1796	-0.658118	0.5
2	1796	0.354239	0.5
3	1796	0.293669	0.5
4	1796	1.71672	0.5
0	1797	1.50646	0.5
1	1797	0.0454643	0.5
2	1797	-0.0200013	0.5
3	1797	-0.320472	0.5
4	1797	-0.88912	0.5
0	1798	-0.347355	0.5
1	1798	-0.205645	0.5
2	1798	0.806518	0.5
3	1798	0.258729	0.5
4	1798	-1.03431	0.5
0	1799	0.456149	0.5
1	1799	0.751495	0.5
2	1799	1.0498	0.5
3	1799	1.32239	0.5
4	1799	0.300194	0.5
0	1800	0.228773	0.5
1	1800	-0.471391	0.5
2	1800	0.134608	0.5
3	1800	0.776714	0.5
4	1800	-0.342514	0.5
0	1801	0.865654	0.5
1	1801	-0.935323	0.5
2	1801	0.835623	0.5
3	1801	-0.22661	0.5
4	1801	1.18053	0.5
0	1802	-1.15648	0.5
1	1802	-0.698033	0.5
2	1802	-0.329337	0.5
3	1802	-0.761959	0.5
4	1802	-0.79078	0.5
0	1803	0.819667	0.5
1	1803	0.314625	0.5
2	1803	-0.268912	0.5
3	1803	1.09569	0.5
4	1803	0.0906541	0.5
0	1804	-0.569317	0.5
1	1804	-0.776715	0.5
2	1804	-1.98541	0.5
3	1804	0.938825	0.5
4	1804	-0.44837	0.5
0	1805	-0.180286	0.5
1	1805	-1.01279	0.5
2	1805	1.04932	0.5
3	1805	-0.62931	0.5
4	1805	0.302321	0.5
0	1806	-1.09127	0.5
1	1806	0.537695	0.5
2	1806	-1.33759	0.5
3	1806	-1.20456	0.5
4	1806	1.36046	0.5
0	1807	-1.15822	0.5
1	1807	0.0356422	0.5
2	1807	1.05406	0.5
3	1807	0.283158	0.5
4	1807	-0.656805	0.5
0	1808	-0.330759	0.5
1	1808	0.304673	0.5
2	1808	0.0504925	0.5
3	1808	1.88414	0.5
4	1808	1.50458	0.5
0	1809	1.88092	0.5
1	1809	0.115077	0.5
2	1809	0.783071	0.5
3	1809	0.664162	0.5
4	1809	-0.224266	0.5
0	1810	0.461332	0.5
1	1810	0.611131	0.5
2	1810	0.721689	0.5
3	1810	1.0572	0.5
4	1810	-1.16918	0.5
0	1811	-0.574838	0.5
1	1811	1.04787	0.5
2	1811	-0.141393	0.5
3	1811	2.01624	0.5
4	1811	0.726836	0.5
0	1812	-0.00816936	0.5
1	1812	-0.375298	0.5
2	1812	0.972042	0.5
3	1812	0.158896	0.5
4	1812	0.217493	0.5
0	1813	-1.58916	0.5
1	1813	-0.889297	0.5
2	1813	-0.442719	0.5
3	1813	-0.869438	0.5
4	1813	-1.24254	0.5
0	1814	1.88218	0.5
1	1814	0.355196	0.5
2	1814	-0.572566	0.5
3	1814	-0.0909401	0.5
4	1814	0.0423904	0.5
0	1815	0.316315	0.5
1	1815	-0.575556	0.5
2	1815	0.567716	0.5
3	1815	0.669458	0.5
4	1815	-0.677214	0.5
0	1816	0.945279	0.5
1	1816	-2.35117	0.5
2	1816	-0.453324	0.5
3	1816	0.466243	0.5
4	1816	-1.46895	0.5
0	1817	0.888998	0.5
1	1817	-0.289769	0.5
2	1817	-2.45229	0.5
3	1817	0.803169	0.5
4	1817	-0.179458	0.5
0	1818	0.777891	0.5
1	1818	-0.00853526	0.5
2	1818	1.66879	0.5
3	1818	-2.10892	0.5
4	1818	-1.42178	0.5
0	1819	0.0513819	0.5
1	1819	0.321493	0.5
2	1819	1.25245	0.5
3	1819	-0.823846	0.5
4	1819	-1.21484	0.5
0	1820	-1.54623	0.5
1	1820	1.23508	0.5
2	1820	-0.0945575	0.5
3	1820	-1.4919	0.5
4	1820	-0.580968	0.5
0	1821	-0.674756	0.5
1	1821	-0.00378986	0.5
2	1821	-1.12541	0.5
3	1821	0.281501	0.5
4	1821	3.18462	0.5
0	1822	-1.43654	0.5
1	1822	0.201942	0.5
2	1822	-1.70675	0.5
3	1822	1.09581	0.5
4	1822	2.04504	0.5
0	1823	0.896777	0.5
1	1823	-0.549553	0.5
2	1823	-0.247828	0.5
3	1823	1.23247	0.5
4	1823	0.914075	0.5
0	1824	0.081842	0.5
1	1824	2.45948	0.5
2	1824	-0.408288	0.5
3	1824	-1.72799	0.5
4	1824	-1.63908	0.5
0	1825	-0.0293618	0.5
1	1825	0.245618	0.5
2	1825	-0.185989	0.5
3	1825	-1.18112	0.5
4	1825	0.947002	0.5
0	1826	-1.18374	0.5
1	1826	-0.780481	0.5
2	1826	0.80507	0.5
3	1826	-0.00185614	0.5
4	1826	-0.862662	0.5
0	1827	-0.5762	0.5
1	1827	-2.27288	0.5
2	1827	-0.540694	0.5
3	1827	0.20937	0.5
4	1827	1.04794	0.5
0	1828	0.884366	0.5
1	1828	-1.10086	0.5
2	1828	-0.507913	0.5
3	1828	0.529585	0.5
4	1828	-0.472879	0.5
0	1829	0.665174	0.5
1	1829	-0.861257	0.5
2	1829	-0.157227	0.5
3	1829	-1.16633	0.5
4	1829	0.539826	0.5
0	1830	1.05802	0.5
1	1830	-0.387167	0.5
2	1830	-1.60167	0.5
3	1830	0.143216	0.5
4	1830	0.379183	0.5
0	1831	1.10821	0.5
1	1831	-1.72115	0.5
2	1831	0.2031	0.5
3	1831	-0.399095	0.5
4	1831	1.50889	0.5
0	1832	-1.32746	0.5
1	1832	0.168782	0.5
2	1832	-1.14649	0.5
3	1832	-2.24068	0.5
4	1832	-0.275512	0.5
0	1833	-0.161274	0.5
1	1833	0.668852	0.5
2	1833	-1.243	0.5
3	1833	0.516133	0.5
4	1833	2.21019	0.5
0	1834	0.220949	0.5
1	1834	-0.930417	0.5
2	1834	2.0567	0.5
3	1834	-0.305199	0.5
4	1834	-0.778871	0.5
0	1835	-0.303691	0.5
1	1835	0.928561	0.5
2	1835	-0.574819	0.5
3	1835	-0.153526	0.5
4	1835	1.24629	0.5
0	1836	-0.776787	0.5
1	1836	0.0605608	0.5
2	1836	-2.08266	0.5
3	1836	-1.33391	0.5
4	1836	-1.19322	0.5
0	1837	-0.171659	0.5
1	1837	0.650828	0.5
2	1837	-0.175914	0.5
3	1837	-0.999492	0.5
4	1837	-1.80432	0.5
0	1838	-1.50827	0.5
1	1838	1.16457	0.5
2	1838	0.947072	0.5
3	1838	1.2136	0.5
4	1838	0.123741	0.5
0	1839	-0.239222	0.5
1	1839	0.515081	0.5
2	1839	-0.00391824	0.5
3	1839	-0.208782	0.5
4	1839	-1.76946	0.5
0	1840	-0.00937792	0.5
1	1840	0.121793	0.5
2	1840	0.331135	0.5
3	1840	-0.172958	0.5
4	1840	-1.04354	0.5
0	1841	1.10313	0.5
1	1841	-0.0476349	0.5
2	1841	0.352791	0.5
3	1841	-0.196441	0.5
4	1841	1.74643	0.5
0	1842	-0.363519	0.5
1	1842	1.5342	0.5
2	1842	-0.878616	0.5
3	1842	0.476152	0.5
4	1842	0.360889	0.5
0	1843	0.0863204	0.5
1	1843	-0.699327	0.5
2	1843	-0.0722852	0.5
3	1843	0.573793	0.5
4	1843	0.243673	0.5
0	1844	0.33295	0.5
1	1844	0.240443	0.5
2	1844	-2.3838	0.5
3	1844	1.63045	0.5
4	1844	-0.616453	0.5
0	1845	0.491661	0.5
1	1845	1.01204	0.5
2	1845	0.16646	0.5
3	1845	1.49971	0.5
4	1845	0.917443	0.5
0	1846	-0.674665	0.5
1	1846	0.137478	0.5
2	1846	-0.489436	0.5
3	1846	0.849049	0.5
4	1846	-0.28789	0.5
0	1847	-0.529627	0.5
1	1847	-0.694657	0.5
2	1847	-1.72494	0.5
3	1847	-1.36884	0.5
4	1847	-0.983005	0.5
0	1848	0.33981	0.5
1	1848	0.776974	0.5
2	1848	1.32462	0.5
3	1848	-1.15843	0.5
4	1848	0.245747	0.5
0	1849	-0.218808	0.5
1	1849	-0.137926	0.5
2	1849	0.0790746	0.5
3	1849	-0.113203	0.5
4	1849	-1.83309	0.5
0	1850	-0.429238	0.5
1	1850	-1.27711	0.5
2	1850	-0.720424	0.5
3	1850	-0.247943	0.5
4	1850	-1.18809	0.5
0	1851	-0.302927	0.5
1	1851	-1.14863	0.5
2	1851	-0.07992	0.5
3	1851	-0.0467032	0.5
4	1851	-2.77136	0.5
0	1852	2.00742	0.5
1	1852	0.493419	0.5
2	1852	0.321519	0.5
3	1852	-0.67824	0.5
4	1852	-0.658968	0.5
0	1853	-1.0476	0.5
1	1853	-0.734063	0.5
2	1853	-0.833848	0.5
3	1853	1.19537	0.5
4	1853	1.21805	0.5
0	1854	-1.32606	0.5
1	1854	-1.21796	0.5
2	1854	-2.13984	0.5
3	1854	-1.44459	0.5
4	1854	0.277423	0.5
0	1855	0.839582	0.5
1	1855	2.00729	0.5
2	1855	0.579669	0.5
3	1855	-0.513642	0.5
4	1855	-0.633796	0.5
0	1856	-0.757004	0.5
1	1856	1.25918	0.5
2	1856	-0.630917	0.5
3	1856	0.794564	0.5
4	1856	-0.96836	0.5
0	1857	-2.48403	0.5
1	1857	-1.6773	0.5
2	1857	1.80995	0.5
3	1857	-1.7034	0.5
4	1857	1.17222	0.5
0	1858	0.262666	0.5
1	1858	-0.219205	0.5
2	1858	1.27729	0.5
3	1858	0.522936	0.5
4	1858	-0.000694122	0.5
0	1859	0.701179	0.5
1	1859	0.35346	0.5
2	1859	0.904776	0.5
3	1859	-0.260509	0.5
4	1859	-0.522024	0.5
0	1860	1.04487	0.5
1	1860	0.249279	0.5
2	1860	-0.843482	0.5
3	1860	-0.688276	0.5
4	1860	-0.308075	0.5
0	1861	0.341077	0.5
1	1861	-0.336834	0.5
2	1861	-1.86643	0.5
3	1861	0.795186	0.5
4	1861	0.654409	0.5
0	1862	0.525816	0.5
1	1862	1.45293	0.5
2	1862	0.305862	0.5
3	1862	1.92047	0.5
4	1862	-1.1757	0.5
0	1863	1.59135	0.5
1	1863	1.06032	0.5
2	1863	-1.58203	0.5
3	1863	0.309912	0.5
4	1863	-1.46874	0.5
0	1864	-2.39973	0.5
1	1864	0.155892	0.5
2	1864	0.543946	0.5
3	1864	0.702501	0.5
4	1864	-1.27379	0.5
0	1865	0.0167385	0.5
1	1865	0.867605	0.5
2	1865	-0.674514	0.5
3	1865	-1.19321	0.5
4	1865	-0.0591634	0.5
0	1866	-1.16718	0.5
1	1866	-0.0599771	0.5
2	1866	-0.888561	0.5
3	1866	-0.315261	0.5
4	1866	0.0639658	0.5
0	1867	-0.357835	0.5
1	1867	-0.805633	0.5
2	1867	-0.208221	0.5
3	1867	-1.475	0.5
4	1867	0.602689	0.5
0	1868	-0.165023	0.5
1	1868	0.338874	0.5
2	1868	-1.00745	0.5
3	1868	-0.431753	0.5
4	1868	0.733818	0.5
0	1869	0.807453	0.5
1	1869	1.14421	0.5
2	1869	-1.14405	0.5
3	1869	-0.689275	0.5
4	1869	-1.6948	0.5
0	1870	0.0192469	0.5
1	1870	0.666859	0.5
2	1870	-0.108681	0.5
3	1870	-1.25993	0.5
4	1870	0.703968	0.5
0	1871	0.189965	0.5
1	1871	-1.23086	0.5
2	1871	0.478112	0.5
3	1871	-0.57977	0.5
4	1871	-1.79691	0.5
0	1872	-0.950331	0.5
1	1872	-1.47798	0.5
2	1872	0.0807015	0.5
3	1872	0.728825	0.5
4	1872	0.326433	0.5
0	1873	0.0364617	0.5
1	1873	-1.94937	0.5
2	1873	2.0935	0.5
3	1873	1.60655	0.5
4	1873	0.246057	0.5
0	1874	0.195836	0.5
1	1874	0.894669	0.5
2	1874	1.49887	0.5
3	1874	1.22905	0.5
4	1874	0.857178	0.5
0	1875	-0.444748	0.5
1	1875	-0.128188	0.5
2	1875	0.47383	0.5
3	1875	-0.794875	0.5
4	1875	1.49992	0.5
0	1876	-0.222419	0.5
1	1876	-1.06655	0.5
2	1876	-2.57116	0.5
3	1876	-1.01088	0.5
4	1876	-0.480867	0.5
0	1877	1.45785	0.5
1	1877	-0.238104	0.5
2	1877	0.584926	0.5
3	1877	-0.627331	0.5
4	1877	-0.0276207	0.5
0	1878	-1.52231	0.5
1	1878	0.954445	0.5
2	1878	0.726889	0.5
3	1878	0.0804347	0.5
4	1878	0.654114	0.5
0	1879	0.82558	0.5
1	1879	-0.832275	0.5
2	1879	1.28351	0.5
3	1879	0.0599767	0.5
4	1879	0.384181	0.5
0	1880	1.53666	0.5
1	1880	0.380435	0.5
2	1880	-0.78133	0.5
3	1880	-0.194069	0.5
4	1880	0.229356	0.5
0	1881	-0.36972	0.5
1	1881	0.23023	0.5
2	1881	0.616623	0.5
3	1881	2.12682	0.5
4	1881	0.83499	0.5
0	1882	-1.41422	0.5
1	1882	0.558198	0.5
2	1882	-0.585366	0.5
3	1882	-1.1429	0.5
4	1882	0.099154	0.5
0	1883	0.814146	0.5
1	1883	0.19062	0.5
2	1883	1.91961	0.5
3	1883	-0.608989	0.5
4	1883	0.730699	0.5
0	1884	-1.26024	0.5
1	1884	0.469487	0.5
2	1884	0.192876	0.5
3	1884	-0.166033	0.5
4	1884	-0.385514	0.5
0	1885	-0.244724	0.5
1	1885	0.0622407	0.5
2	1885	0.184609	0.5
3	1885	-1.80017	0.5
4	1885	1.08458	0.5
0	1886	-0.0640251	0.5
1	1886	0.714517	0.5
2	1886	-1.79119	0.5
3	1886	0.157966	0.5
4	1886	1.04713	0.5
0	1887	0.127046	0.5
1	1887	-0.0173351	0.5
2	1887	-0.409705	0.5
3	1887	0.803763	0.5
4	1887	0.804796	0.5
0	1888	-1.18891	0.5
1	1888	-2.12501	0.5
2	1888	-1.20393	0.5
3	1888	-0.541634	0.5
4	1888	1.75306	0.5
0	1889	-0.534537	0.5
1	1889	-0.124701	0.5
2	1889	1.30612	0.5
3	1889	-0.709763	0.5
4	1889	0.102259	0.5
0	1890	0.354233	0.5
1	1890	-0.332666	0.5
2	1890	-1.3466	0.5
3	1890	-0.37171	0.5
4	1890	-1.52983	0.5
0	1891	-0.0610038	0.5
1	1891	0.219726	0.5
2	1891	1.53754	0.5
3	1891	0.848516	0.5
4	1891	-0.0945737	0.5
0	1892	-1.18759	0.5
1	1892	2.94444	0.5
2	1892	-0.0490853	0.5
3	1892	0.200651	0.5
4	1892	-0.372789	0.5
0	1893	0.819423	0.5
1	1893	0.227505	0.5
2	1893	-0.0452481	0.5
3	1893	0.288298	0.5
4	1893	-0.316081	0.5
0	1894	-1.66798	0.5
1	1894	1.92166	0.5
2	1894	-0.387726	0.5
3	1894	0.217874	0.5
4	1894	-0.9531	0.5
0	1895	-0.129329	0.5
1	1895	1.02869	0.5
2	1895	0.0154563	0.5
3	1895	0.510623	0.5
4	1895	1.94243	0.5
0	1896	0.0503468	0.5
1	1896	0.48959	0.5
2	1896	1.01887	0.5
3	1896	1.68663	0.5
4	1896	-0.319406	0.5
0	1897	-0.840274	0.5
1	1897	1.21551	0.5
2	1897	2.96704	0.5
3	1897	-1.24809	0.5
4	1897	-0.274348	0.5
0	1898	-0.569882	0.5
1	1898	-0.0605758	0.5
2	1898	0.542904	0.5
3	1898	-1.7576	0.5
4	1898	-0.88134	0.5
0	1899	-0.988627	0.5
1	1899	0.442233	0.5
2	1899	1.57448	0.5
3	1899	-0.94763	0.5
4	1899	1.2126	0.5
0	1900	1.16748	0.5
1	1900	1.28606	0.5
2	1900	0.454208	0.5
3	1900	0.464031	0.5
4	1900	0.449843	0.5
0	1901	-0.0377763	0.5
1	1901	0.471337	0.5
2	1901	-0.778838	0.5
3	1901	-0.00777592	0.5
4	1901	0.425116	0.5
0	1902	1.86936	0.5
1	1902	0.458336	0.5
2	1902	0.304017	0.5
3	1902	-1.80375	0.5
4	1902	0.547059	0.5
0	1903	0.219247	0.5
1	1903	0.463478	0.5
2	1903	0.10052	0.5
3	1903	0.0631852	0.5
4	1903	-1.47085	0.5
0	1904	-0.7292	0.5
1	1904	-0.342976	0.5
2	1904	-1.02371	0.5
3	1904	1.07766	0.5
4	1904	0.58385	0.5
0	1905	1.01932	0.5
1	1905	0.675577	0.5
2	1905	1.13006	0.5
3	1905	-0.140084	0.5
4	1905	-0.334937	0.5
0	1906	0.609948	0.5
1	1906	-0.141341	0.5
2	1906	0.2335	0.5
3	1906	-0.0881259	0.5
4	1906	2.90702	0.5
0	1907	1.78685	0.5
1	1907	1.05825	0.5
2	1907	-2.1285	0.5
3	1907	-2.02632	0.5
4	1907	-2.99058	0.5
0	1908	0.817009	0.5
1	1908	-0.178897	0.5
2	1908	-1.93427	0.5
3	1908	1.00808	0.5
4	1908	0.326816	0.5
0	1909	0.42884	0.5
1	1909	1.01619	0.5
2	1909	-0.63884	0.5
3	1909	-0.010881	0.5
4	1909	-0.910548	0.5
0	1910	1.95927	0.5
1	1910	-0.720067	0.5
2	1910	-1.05715	0.5
3	1910	1.10239	0.5
4	1910	0.00403118	0.5
0	1911	-1.2043	0.5
1	1911	-0.0570285	0.5
2	1911	0.234108	0.5
3	1911	-1.00994	0.5
4	1911	-0.219929	0.5
0	1912	0.224685	0.5
1	1912	-0.673724	0.5
2	1912	0.389237	0.5
3	1912	0.753553	0.5
4	1912	-0.787628	0.5
0	1913	-0.200428	0.5
1	1913	-1.25939	0.5
2	1913	-1.48859	0.5
3	1913	0.202407	0.5
4	1913	0.762855	0.5
0	1914	0.0571994	0.5
1	1914	0.921237	0.5
2	1914	0.826147	0.5
3	1914	-0.0610323	0.5
4	1914	-0.133436	0.5
0	1915	0.583971	0.5
1	1915	-0.38915	0.5
2	1915	-0.292603	0.5
3	1915	-1.17425	0.5
4	1915	0.0122412	0.5
0	1916	-0.263765	0.5
1	1916	-1.3739	0.5
2	1916	-0.334211	0.5
3	1916	1.45019	0.5
4	1916	-0.893476	0.5
0	1917	-1.00413	0.5
1	1917	-1.97042	0.5
2	1917	-0.760136	0.5
3	1917	1.65314	0.5
4	1917	3.09702	0.5
0	1918	-1.69223	0.5
1	1918	-0.928242	0.5
2	1918	-1.30193	0.5
3	1918	-0.612096	0.5
4	1918	-1.02578	0.5
0	1919	-1.35904	0.5
1	1919	0.655057	0.5
2	1919	-0.830457	0.5
3	1919	-0.938766	0.5
4	1919	0.852447	0.5
0	1920	-1.3427	0.5
1	1920	1.66351	0.5
2	1920	1.53486	0.5
3	1920	-0.149085	0.5
4	1920	-0.0533374	0.5
0	1921	0.648997	0.5
1	1921	-0.0451438	0.5
2	1921	-0.0114432	0.5
3	1921	0.373742	0.5
4	1921	0.213654	0.5
0	1922	0.99996	0.5
1	1922	-0.506932	0.5
2	1922	-1.32165	0.5
3	1922	0.321114	0.5
4	1922	0.731819	0.5
0	1923	0.298097	0.5
1	1923	-0.0801157	0.5
2	1923	-0.316147	0.5
3	1923	-1.1143	0.5
4	1923	1.2326	0.5
0	1924	0.869649	0.5
1	1924	-0.765122	0.5
2	1924	0.593976	0.5
3	1924	0.224729	0.5
4	1924	1.09819	0.5
0	1925	-1.46128	0.5
1	1925	1.63019	0.5
2	1925	0.8963	0.5
3	1925	-0.13882	0.5
4	1925	-1.25722	0.5
0	1926	-2.12306	0.5
1	1926	-0.160746	0.5
2	1926	-0.137478	0.5
3	1926	-0.443287	0.5
4	1926	-1.62185	0.5
0	1927	-0.634622	0.5
1	1927	-1.49186	0.5
2	1927	0.310142	0.5
3	1927	-0.237555	0.5
4	1927	2.25126	0.5
0	1928	-0.26998	0.5
1	1928	-0.404648	0.5
